Purple-gaped Honeyeater,Lichenostomus cratitius
Purple-headed Starling,Hylopsar purpureiceps
Purple-naped Lory,Lorius domicella
Purple-naped Spiderhunter,Kurochkinegramma hypogrammicum
Purple-rumped Sunbird,Leptocoma zeylonica
Purple-tailed Imperial Pigeon,Ducula rufigaster
Purple-throated Carib,Eulampis jugularis
Purple-throated Cotinga,Porphyrolaema porphyrolaema
Purple-throated Cuckooshrike,Campephaga quiscalina
Purple-throated Euphonia,Euphonia chlorotica
Purple-throated Fruitcrow,Querula purpurata
Purple-throated Mountaingem,Lampornis calolaemus
Purple-throated Sunangel,Heliangelus viola
Purple-throated Sunbird,Leptocoma sperata
Purple-throated Woodstar,Philodice mitchellii
Purple-winged Ground Dove,Paraclaravis geoffroyi
Purple-winged Roller,Coracias temminckii
Purplish Jacamar,Galbula chalcothorax
Purplish Jay,Cyanocorax cyanomelas
Purplish-backed Jay,Cyanocorax beecheii
Purplish-backed Quail-Dove,Zentrygon lawrencii
Purplish-mantled Tanager,Iridosornis porphyrocephalus
Purus Jacamar,Galbalcyrhynchus purusianus
Puvel's Illadopsis,Illadopsis puveli
Pycroft's Petrel,Pterodroma pycrofti
Pygmy Antwren,Myrmotherula brachyura
Pygmy Batis,Batis perkeo
Pygmy Bushtit,Aegithalos exilis
Pygmy Cormorant,Microcarbo pygmaeus
Pygmy Cuckooshrike,Celebesica abbotti
Pygmy Cupwing,Pnoepyga pusilla
Pygmy Eagle,Hieraaetus weiskei
Pygmy Falcon,Polihierax semitorquatus
Pygmy Flowerpecker,Dicaeum pygmaeum
Pygmy Flycatcher,Ficedula hodgsoni
Pygmy Hanging Parrot,Loriculus exilis
Pygmy Longbill,Oedistoma pygmaeum
Pygmy Lorikeet,Charminetta wilhelminae
Pygmy Nightjar,Nyctipolus hirundinaceus
Pygmy Nuthatch,Sitta pygmaea
Pygmy Palm Swift,Tachornis furcata
Pygmy Sunbird,Hedydipna platura
Pygmy Swiftlet,Collocalia troglodytes
Pygmy White-eye,Heleia squamifrons
Pyrrhuloxia,Cardinalis sinuatus
Quail-plover,Ortyxelos meiffrenii
Quailfinch Indigobird,Vidua nigeriae
Quailfinch,Ortygospiza atricollis
Quebracho Crested Tinamou,Eudromia formosa
Queen Carola's Parotia,Parotia carolae
Rachel's Malimbe,Malimbus racheliae
Racket-tailed Coquette,Discosura longicaudus
Racket-tailed Roller,Coracias spatulatus
Racket-tailed Treepie,Crypsirina temia
Radde's Accentor,Prunella ocularis
Radde's Warbler,Phylloscopus schwarzi
Radjah Shelduck,Radjah radjah
Raffles's Malkoha,Rhinortha chlorophaea
Raggiana Bird-of-paradise,Paradisaea raggiana
Raiatea Fruit Dove,Ptilinopus chrysogaster
Raiatea Parakeet,Cyanoramphus ulietanus
Rail-babbler,Eupetes macrocerus
Raimondi's Yellow Finch,Sicalis raimondii
Rain Quail,Coturnix coromandelica
Rainbow Bee-eater,Merops ornatus
Rainbow Lorikeet,Trichoglossus moluccanus
Rainbow Pitta,Pitta iris
Rainbow Starfrontlet,Coeligena iris
Rainbow-bearded Thornbill,Chalcostigma herrani
Rainforest Scops Owl,Otus rutilus
Raja Ampat Pitohui,Pitohui cerviniventris
Rajah Scops Owl,Otus brookii
Rand's Warbler,Randia pseudozosterops
Ranongga White-eye,Zosterops splendidus
Rapa Fruit Dove,Ptilinopus huttoni
Rapa Shearwater,Puffinus myrtae
Rarotonga Monarch,Pomarea dimidiata
Rarotonga Starling,Aplonis cinerascens
Raso Lark,Alauda razae
Ratchet-tailed Treepie,Temnurus temnurus
RATITES,PALAEOGNATHAE
Rattling Cisticola,Cisticola chiniana
Razor-billed Curassow,Mitu tuberosum
Razorbill,Alca torda
Recurve-billed Bushbird,Clytoctantes alixii
Red Avadavat,Amandava amandava
Red Bird-of-paradise,Paradisaea rubra
Red Collared Dove,Streptopelia tranquebarica
Red Crossbill,Loxia curvirostra
Red Fody,Foudia madagascariensis
Red Fox Sparrow,Passerella iliaca
Red Goshawk,Erythrotriorchis radiatus
Red Junglefowl,Gallus gallus
Red Kite,Milvus milvus
Red Knot,Calidris canutus
Red Lark,Calendulauda burra
Red Lory,Eos bornea
Red Myzomela,Myzomela cruentata
Red Owl,Tyto soumagnei
Red Phalarope,Phalaropus fulicarius
Red Pileated Finch,Coryphospingus cucullatus
Red Rail,Aphanapteryx bonasia
Red Sea Cliff Swallow,Petrochelidon perdita
Red Shoveler,Spatula platalea
Red Siskin,Spinus cucullatus
Red Spurfowl,Galloperdix spadicea
Red Tanager,Piranga flava
Red Warbler,Cardellina rubra
Red Wattlebird,Anthochaera carunculata
Red Weaver,Anaplectes jubaensis
Red-and-black Grosbeak,Periporphyrus erythromelas
Red-and-black Thrush,Geokichla mendeni
Red-and-blue Lory,Eos histrio
Red-and-green Macaw,Ara chloropterus
Red-and-white Antpitta,Grallaria erythroleuca
Red-and-white Crake,Laterallus leucopyrrhus
Red-and-white Spinetail,Certhiaxis mustelinus
Red-and-yellow Barbet,Trachyphonus erythrocephalus
Red-backed Buttonquail,Turnix maculosus
Red-backed Fairywren,Malurus melanocephalus
Red-backed Flameback,Dinopium psarodes
Red-backed Kingfisher,Todiramphus pyrrhopygius
Red-backed Mousebird,Colius castanotus
Red-backed Shrike,Lanius collurio
Red-backed Sierra Finch,Idiopsar dorsalis
Red-backed Thrush,Geokichla erythronota
Red-banded Flowerpecker,Dicaeum eximium
Red-banded Fruiteater,Pipreola whitelyi
Red-bearded Bee-eater,Nyctyornis amictus
Red-bellied Fruit Dove,Ptilinopus greyi
Red-bellied Grackle,Hypopyrrhus pyrohypogaster
Red-bellied Macaw,Orthopsittaca manilatus
Red-bellied Malimbe,Malimbus erythrogaster
Red-bellied Paradise Flycatcher,Terpsiphone rufiventer
Red-bellied Parrot,Poicephalus rufiventris
Red-bellied Woodpecker,Melanerpes carolinus
Red-billed Blue Magpie,Urocissa erythroryncha
Red-billed Brushturkey,Talegalla cuvieri
Red-billed Buffalo Weaver,Bubalornis niger
Red-billed Chough,Pyrrhocorax pyrrhocorax
Red-billed Curassow,Crax blumenbachii
Red-billed Dwarf Hornbill,Lophoceros camurus
Red-billed Emerald,Chlorostilbon gibsoni
Red-billed Firefinch,Lagonosticta senegala
Red-billed Ground Cuckoo,Neomorphus pucheranii
Red-billed Helmetshrike,Prionops caniceps
Red-billed Leiothrix,Leiothrix lutea
Red-billed Malkoha,Zanclostomus javanicus
Red-billed Oxpecker,Buphagus erythrorynchus
Red-billed Parrot,Pionus sordidus
Red-billed Partridge,Arborophila rubrirostris
Red-billed Pied Tanager,Lamprospiza melanoleuca
Red-billed Pigeon,Patagioenas flavirostris
Red-billed Pytilia,Pytilia lineata
Red-billed Quelea,Quelea quelea
Red-billed Scimitar Babbler,Pomatorhinus ochraceiceps
Red-billed Scythebill,Campylorhamphus trochilirostris
Red-billed Spurfowl,Pternistis adspersus
Red-billed Starling,Spodiopsar sericeus
Red-billed Streamertail,Trochilus polytmus
Red-billed Teal,Anas erythrorhyncha
Red-billed Tropicbird,Phaethon aethereus
Red-billed Tyrannulet,Zimmerius cinereicapilla
Red-billed Woodcreeper,Hylexetastes perrotii
Red-breasted Chat,Granatellus venustus
Red-breasted Coua,Coua serriana
Red-breasted Flycatcher,Ficedula parva
Red-breasted Goose,Branta ruficollis
Red-breasted Meadowlark,Leistes militaris
Red-breasted Merganser,Mergus serrator
Red-breasted Nuthatch,Sitta canadensis
Red-breasted Paradise Kingfisher,Tanysiptera nympha
Red-breasted Parakeet,Psittacula alexandri
Red-breasted Partridge,Arborophila hyperythra
Red-breasted Pygmy Parrot,Micropsitta bruijnii
Red-breasted Sapsucker,Sphyrapicus ruber
Red-breasted Swallow,Cecropis semirufa
Red-breasted Toucan,Ramphastos dicolorus
Red-browed Amazon,Amazona rhodocorytha
Red-browed Finch,Neochmia temporalis
Red-browed Pardalote,Pardalotus rubricatus
Red-browed Treecreeper,Climacteris erythrops
Red-capped Cardinal,Paroaria gularis
Red-capped Coua,Coua ruficeps
Red-capped Crombec,Sylvietta ruficapilla
Red-capped Flowerpecker,Dicaeum geelvinkianum
Red-capped Forest Warbler,Artisornis metopias
Red-capped Lark,Calandrella cinerea
Red-capped Manakin,Ceratopipra mentalis
Red-capped Myzomela,Myzomela lafargei
Red-capped Parrot,Purpureicephalus spurius
Red-capped Plover,Anarhynchus ruficapillus
Red-capped Robin-Chat,Cossypha natalensis
Red-capped Robin,Petroica goodenovii
Red-cheeked Cordon-bleu,Uraeginthus bengalus
Red-cheeked Parrot,Geoffroyus geoffroyi
Red-cheeked Wattle-eye,Platysteira blissetti
Red-chested Buttonquail,Turnix pyrrhothorax
Red-chested Cuckoo,Cuculus solitarius
Red-chested Flowerpecker,Dicaeum maugei
Red-chested Flufftail,Sarothrura rufa
Red-chested Goshawk,Accipiter toussenelii
Red-chested Owlet,Glaucidium tephronotum
Red-chested Sunbird,Cinnyris erythrocercus
Red-chested Swallow,Hirundo lucida
Red-chinned Lorikeet,Vini rubrigularis
Red-cockaded Woodpecker,Leuconotopicus borealis
Red-collared Babbler,Turdoides rufocinctus
Red-collared Lorikeet,Trichoglossus rubritorquis
Red-collared Myzomela,Myzomela rosenbergii
Red-collared Widowbird,Euplectes ardens
Red-collared Woodpecker,Picus rabieri
Red-cowled Cardinal,Paroaria dominicana
Red-cowled Widowbird,Euplectes laticauda
Red-crested Cardinal,Paroaria coronata
Red-crested Cotinga,Ampelion rubrocristatus
Red-crested Korhaan,Lophotis ruficrista
Red-crested Pochard,Netta rufina
Red-crested Turaco,Tauraco erythrolophus
Red-crowned Amazon,Amazona viridigenalis
Red-crowned Ant Tanager,Habia rubica
Red-crowned Barbet,Psilopogon rafflesii
Red-crowned Crane,Grus japonensis
Red-crowned Malimbe,Malimbus coronatus
Red-crowned Parakeet,Cyanoramphus novaezelandiae
Red-crowned Woodpecker,Melanerpes rubricapillus
Red-eared Firetail,Stagonopleura oculata
Red-eared Fruit Dove,Ptilinopus fischeri
Red-eared Parrotfinch,Erythrura coloria
Red-eyed Dove,Streptopelia semitorquata
Red-eyed Puffback,Dryoscopus senegalensis
Red-eyed Vireo,Vireo olivaceus
Red-faced Barbet,Lybius rubrifacies
Red-faced Cisticola,Cisticola erythrops
Red-faced Cormorant,Urile urile
Red-faced Crimsonwing,Cryptospiza reichenovii
Red-faced Crombec,Sylvietta whytii
Red-faced Guan,Penelope dabbenei
Red-faced Liocichla,Liocichla phoenicea
Red-faced Malkoha,Phaenicophaeus pyrrhocephalus
Red-faced Mousebird,Urocolius indicus
Red-faced Parrot,Hapalopsittaca pyrrhops
Red-faced Spinetail,Cranioleuca erythrops
Red-faced Warbler,Cardellina rubrifrons
Red-faced Woodland Warbler,Phylloscopus laetus
Red-fan Parrot,Deroptyus accipitrinus
Red-flanked Bluetail,Tarsiger cyanurus
Red-flanked Lorikeet,Hypocharmosyna placentis
Red-footed Booby,Sula sula
Red-footed Falcon,Falco vespertinus
Red-fronted Antpecker,Parmoptila rubrifrons
Red-fronted Barbet,Tricholaema diademata
Red-fronted Coot,Fulica rufifrons
Red-fronted Coua,Coua reynaudii
Red-fronted Lorikeet,Hypocharmosyna rubronotata
Red-fronted Macaw,Ara rubrogenys
Red-fronted Parrot,Poicephalus gulielmi
Red-fronted Parrotlet,Touit costaricensis
Red-fronted Prinia,Prinia rufifrons
Red-fronted Rosefinch,Carpodacus puniceus
Red-fronted Serin,Serinus pusillus
Red-fronted Tinkerbird,Pogoniulus pusillus
Red-gartered Coot,Fulica armillata
Red-headed Barbet,Eubucco bourcierii
Red-headed Bluebill,Spermophaga ruficapilla
Red-headed Bullfinch,Pyrrhula erythrocephala
Red-headed Bunting,Emberiza bruniceps
Red-headed Finch,Amadina erythrocephala
Red-headed Flameback,Chrysocolaptes erythrocephalus
Red-headed Lovebird,Agapornis pullarius
Red-headed Malimbe,Malimbus rubricollis
Red-headed Manakin,Ceratopipra rubrocapilla
Red-headed Myzomela,Myzomela erythrocephala
Red-headed Parrotfinch,Erythrura cyaneovirens
Red-headed Quelea,Quelea erythrops
Red-headed Tanager,Piranga erythrocephala
Red-headed Trogon,Harpactes erythrocephalus
Red-headed Vulture,Sarcogyps calvus
Red-headed Weaver,Anaplectes rubriceps
Red-headed Woodpecker,Melanerpes erythrocephalus
Red-hooded Tanager,Piranga rubriceps
Red-keeled Flowerpecker,Dicaeum australe
Red-kneed Dotterel,Erythrogonys cinctus
Red-knobbed Coot,Fulica cristata
Red-knobbed Imperial Pigeon,Ducula rubricera
Red-legged Cormorant,Poikilocarbo gaimardi
Red-legged Crake,Rallina fasciata
Red-legged Honeycreeper,Cyanerpes cyaneus
Red-legged Kittiwake,Rissa brevirostris
Red-legged Partridge,Alectoris rufa
Red-legged Seriema,Cariama cristata
Red-legged Thrush,Turdus plumbeus
Red-legged Tinamou,Crypturellus erythropus
Red-lored Amazon,Amazona autumnalis
Red-lored Whistler,Pachycephala rufogularis
Red-mantled Rosefinch,Carpodacus rhodochlamys
Red-masked Parakeet,Psittacara erythrogenys
Red-moustached Fruit Dove,Ptilinopus mercierii
Red-naped Bushshrike,Laniarius ruficeps
Red-naped Fruit Dove,Ptilinopus dohertyi
Red-naped Ibis,Pseudibis papillosa
Red-naped Sapsucker,Sphyrapicus nuchalis
Red-naped Trogon,Harpactes kasumba
Red-necked Amazon,Amazona arausiaca
Red-necked Aracari,Pteroglossus bitorquatus
Red-necked Avocet,Recurvirostra novaehollandiae
Red-necked Buzzard,Buteo auguralis
Red-necked Crake,Rallina tricolor
Red-necked Falcon,Falco chicquera
Red-necked Grebe,Podiceps grisegena
Red-necked Nightjar,Caprimulgus ruficollis
Red-necked Phalarope,Phalaropus lobatus
Red-necked Spurfowl,Pternistis afer
Red-necked Stint,Calidris ruficollis
Red-necked Tanager,Tangara cyanocephala
Red-necked Woodpecker,Campephilus rubricollis
Red-pate Cisticola,Cisticola ruficeps
Red-ruffed Fruitcrow,Pyroderus scutatus
Red-rumped Bush Tyrant,Cnemarchus erythropygius
Red-rumped Cacique,Cacicus haemorrhous
Red-rumped Parrot,Psephotus haematonotus
Red-rumped Swallow,Cecropis daurica
Red-rumped Tinkerbird,Pogoniulus atroflavus
Red-rumped Wheatear,Oenanthe moesta
Red-rumped Woodpecker,Veniliornis kirkii
Red-shouldered Blackbird,Agelaius assimilis
Red-shouldered Cuckooshrike,Campephaga phoenicea
Red-shouldered Hawk,Buteo lineatus
Red-shouldered Macaw,Diopsittaca nobilis
Red-shouldered Spinetail,Synallaxis hellmayri
Red-shouldered Tanager,Tachyphonus phoenicius
Red-shouldered Vanga,Calicalicus rufocarpalis
Red-spectacled Amazon,Amazona pretrei
Red-stained Woodpecker,Veniliornis affinis
Red-tailed Amazon,Amazona brasiliensis
Red-tailed Ant Thrush,Neocossyphus rufus
Red-tailed Black Cockatoo,Calyptorhynchus banksii
Red-tailed Bristlebill,Bleda syndactylus
Red-tailed Comet,Sappho sparganurus
Red-tailed Greenbul,Criniger calurus
Red-tailed Hawk,Buteo jamaicensis
Red-tailed Laughingthrush,Trochalopteron milnei
Red-tailed Leaflove,Phyllastrephus scandens
Red-tailed Minla,Minla ignotincta
Red-tailed Newtonia,Newtonia fanovanae
Red-tailed Shrike,Lanius phoenicuroides
Red-tailed Tropicbird,Phaethon rubricauda
Red-tailed Vanga,Calicalicus madagascariensis
Red-tailed Wheatear,Oenanthe chrysopygia
Red-thighed Sparrowhawk,Accipiter erythropus
Red-throated Alethe,Chamaetylas poliophrys
Red-throated Ant Tanager,Habia fuscicauda
Red-throated Barbet,Psilopogon mystacophanos
Red-throated Bee-eater,Merops bulocki
Red-throated Caracara,Ibycter americanus
Red-throated Cliff Swallow,Petrochelidon rufigula
Red-throated Loon,Gavia stellata
Red-throated Lorikeet,Vini amabilis
Red-throated Parakeet,Psittacara rubritorquis
Red-throated Parrotfinch,Erythrura psittacea
Red-throated Piping Guan,Pipile cujubi
Red-throated Pipit,Anthus cervinus
Red-throated Sunbird,Anthreptes rhodolaemus
Red-throated Thrush,Turdus ruficollis
Red-throated Tit,Melaniparus fringillinus
Red-throated Twinspot,Hypargos niveoguttatus
Red-throated Wryneck,Jynx ruficollis
Red-tinged Myzomela,Myzomela rubrotincta
Red-vented Barbet,Psilopogon lagrandieri
Red-vented Bulbul,Pycnonotus cafer
Red-vented Cockatoo,Cacatua haematuropygia
Red-vented Malimbe,Malimbus scutatus
Red-vested Myzomela,Myzomela malaitae
Red-wattled Lapwing,Vanellus indicus
Red-whiskered Bulbul,Pycnonotus jocosus
Red-winged Blackbird,Agelaius phoeniceus
Red-winged Fairywren,Malurus elegans
Red-winged Francolin,Scleroptila levaillantii
Red-winged Grey Warbler,Drymocichla incana
Red-winged Lark,Mirafra hypermetra
Red-winged Laughingthrush,Trochalopteron formosum
Red-winged Parrot,Aprosmictus erythropterus
Red-winged Prinia,Prinia erythroptera
Red-winged Pytilia,Pytilia phoenicoptera
Red-winged Starling,Onychognathus morio
Red-winged Tinamou,Rhynchotus rufescens
Red-winged Wood Rail,Aramides calopterus
Reddish Egret,Egretta rufescens
Reddish Hermit,Phaethornis ruber
Reddish Myzomela,Myzomela erythrina
Reddish Scops Owl,Otus rufescens
Reddish-winged Bare-eye,Phlegopsis erythroptera
Redhead,Aythya americana
Redthroat,Pyrrholaemus brunneus
Redwing,Turdus iliacus
Reed Cormorant,Microcarbo africanus
Reed Parrotbill,Paradoxornis heudei
Reeves's Pheasant,Syrmaticus reevesii
Regal Sunbird,Cinnyris regius
Regent Bowerbird,Sericulus chrysocephalus
Regent Honeyeater,Anthochaera phrygia
Regent Parrot,Polytelis anthopeplus
Regent Whistler,Pachycephala schlegelii
Reichard's Seedeater,Crithagra reichardi
Reichenbach's Sunbird,Anabathmis reichenbachii
Reichenow's Batis,Batis reichenowi
Reichenow's Seedeater,Crithagra reichenowi
Reischek's Parakeet,Cyanoramphus hochstetteri
Reiser's Tyrannulet,Phyllomyias reiseri
Relict Gull,Ichthyaetus relictus
Rennell Fantail,Rhipidura rennelliana
Rennell Gerygone,Gerygone citrina
Rennell Shrikebill,Clytorhynchus hamlini
Rennell Starling,Aplonis insularis
Rennell Whistler,Pachycephala feminina
Rennell White-eye,Zosterops rennellianus
Resplendent Quetzal,Pharomachrus mocinno
Restinga Tyrannulet,Phylloscartes kronei
Restless Flycatcher,Myiagra inquieta
Retz's Helmetshrike,Prionops retzii
Reunion Bulbul,Hypsipetes borbonicus
Reunion Cuckooshrike,Lalage newtoni
Reunion Grey White-eye,Zosterops borbonicus
Reunion Harrier,Circus maillardi
Reunion Ibis,Threskiornis solitarius
Reunion Kestrel,Falco duboisi
Reunion Night Heron,Nycticorax duboisi
Reunion Olive White-eye,Zosterops olivaceus
Reunion Rail,Dryolimnas augusti
Reunion Scops Owl,Otus grucheti
Reunion Sheldgoose,Alopochen kervazoi
Reunion Stonechat,Saxicola tectes
Rhinoceros Auklet,Cerorhinca monocerata
Rhinoceros Hornbill,Buceros rhinoceros
Ribbon-tailed Astrapia,Astrapia mayeri
Richard's Pipit,Anthus richardi
Ridgetop Swiftlet,Collocalia isonota
Ridgway's Hawk,Buteo ridgwayi
Ridgway's Rail,Rallus obsoletus
Rifleman,Acanthisitta chloris
Rimatara Reed Warbler,Acrocephalus rimitarae
Ring Ouzel,Turdus torquatus
Ring-billed Gull,Larus delawarensis
Ring-necked Dove,Streptopelia capicola
Ring-necked Duck,Aythya collaris
Ring-necked Francolin,Scleroptila streptophora
Ring-tailed Pigeon,Patagioenas caribaea
Ringed Antpipit,Corythopis torquatus
Ringed Kingfisher,Megaceryle torquata
Ringed Storm Petrel,Hydrobates hornbyi
Ringed Teal,Callonetta leucophrys
Ringed Warbling Finch,Microspingus torquatus
Ringed Woodpecker,Celeus torquatus
Rinjani Scops Owl,Otus jolandae
Rio Branco Antbird,Cercomacra carbonaria
Rio de Janeiro Antbird,Cercomacra brasiliana
Rio de Janeiro Antwren,Myrmotherula fluminensis
Rio Madeira Stipplethroat,Epinecrophylla amazonica
Rio Negro Gnatcatcher,Polioptila facilis
Rio Orinoco Spinetail,Synallaxis beverlyae
Rio Suno Antwren,Myrmotherula sunensis
Riparian Antbird,Cercomacroides fuscicauda
Riparian Parrotlet,Forpus crassirostris
River Lapwing,Vanellus duvaucelii
River Prinia,Prinia fluviatilis
River Tern,Sterna aurantia
River Tyrannulet,Serpophaga hypoleuca
River Warbler,Locustella fluviatilis
Riverbank Warbler,Myiothlypis rivularis
Riverside Tyrant,Knipolegus orenocensis
Riverside Wren,Cantorchilus semibadius
Rivoli's Hummingbird,Eugenes fulgens
Roadside Hawk,Rupornis magnirostris
Roberts's Warbler,Oreophilais robertsi
Robin Accentor,Prunella rubeculoides
Robust White-eye,Zosterops strenuus
Robust Woodpecker,Campephilus robustus
Rock Bunting,Emberiza cia
Rock Bush Quail,Perdicula argoondah
Rock Dove,Columba livia
Rock Earthcreeper,Ochetorhynchus andaecola
Rock Firefinch,Lagonosticta sanguinodorsalis
Rock Kestrel,Falco rupicolus
Rock Martin,Ptyonoprogne fuligula
Rock Parrot,Neophema petrophila
Rock Partridge,Alectoris graeca
Rock Pratincole,Glareola nuchalis
Rock Ptarmigan,Lagopus muta
Rock Sandpiper,Calidris ptilocnemis
Rock Shag,Leucocarbo magellanicus
Rock Sparrow,Petronia petronia
Rock Tapaculo,Scytalopus petrophilus
Rock Wren,Salpinctes obsoletus
Rock-loving Cisticola,Cisticola emini
Rockefeller's Sunbird,Cinnyris rockefelleri
Rockrunner,Achaetops pycnopygius
Rockwarbler,Origma solitaria
Rodrigues Fody,Foudia flavicans
Rodrigues Night Heron,Nycticorax megacephalus
Rodrigues Parrot,Necropsittacus rodricanus
Rodrigues Pigeon,Nesoenas rodericanus
Rodrigues Rail,Erythromachus leguati
Rodrigues Scops Owl,Otus murivorus
Rodrigues Solitaire,Pezophaps solitaria
Rodrigues Starling,Necropsar rodericanus
Rodrigues Warbler,Acrocephalus rodericanus
Roll's Partridge,Arborophila rolli
Romblon Boobook,Ninox spilonotus
Rondonia Bushbird,Clytoctantes atrogularis
Rondonia Warbling Antbird,Hypocnemis ochrogyna
Rook,Corvus frugilegus
Roraiman Antbird,Myrmelastes saturatus
Roraiman Antwren,Herpsilochmus roraimae
Roraiman Barbtail,Roraimia adusta
Roraiman Flycatcher,Myiophobus roraimae
